user_id,item_id,category_id,price,user_age,item_popularity,label
76,200,4,24.4541,37,0.3854,1
405,167,2,22.0488,34,0.1632,1
320,197,2,23.989,49,0.4323,1
447,85,8,25.9781,51,0.1919,0
386,25,7,33.1508,39,0.3334,0
275,55,1,19.4477,27,0.5206,0
352,110,3,16.4369,19,0.2384,0
255,12,8,23.165,57,0.2281,1
363,33,6,29.4028,28,0.1293,1
217,29,5,13.6829,36,0.5582,0
142,103,1,21.2074,36,0.1507,0
21,72,5,26.2494,27,0.0977,1
121,101,2,24.595,28,0.09,1
207,69,5,18.2838,32,0.285,0
472,102,9,46.7348,59,0.0826,0
307,45,10,12.3325,33,0.2449,0
238,30,5,11.5197,53,0.2407,1
458,144,10,8.3292,24,0.6272,1
208,117,2,27.7398,33,0.341,0
180,11,10,26.0666,58,0.6046,0
41,83,9,15.6966,54,0.067,0
494,84,7,39.0083,19,0.229,0
416,59,7,14.886,36,0.0892,0
9,152,10,24.6539,56,0.2241,1
226,73,2,15.2871,22,0.0516,0
12,112,6,9.0627,35,0.12,0
451,129,7,12.0378,42,0.2133,0
488,173,8,18.9467,40,0.2397,0
410,59,7,14.886,42,0.0892,1
439,123,5,22.3303,36,0.39,0
110,91,9,56.4977,59,0.6671,1
412,58,8,36.2212,60,0.2481,0
344,168,4,24.8052,34,0.2045,1
212,123,5,22.3303,33,0.39,0
170,188,3,20.7279,45,0.443,1
13,186,2,15.1361,34,0.1935,0
407,154,5,11.1104,39,0.2791,1
204,102,9,46.7348,54,0.0826,0
280,62,4,12.9989,55,0.2339,0
130,111,8,34.7974,48,0.0437,0
292,9,1,33.2543,57,0.091,0
62,43,4,5.5888,21,0.3459,0
254,196,4,22.3295,52,0.4461,1
466,36,9,10.9206,58,0.3547,1
166,96,3,11.7419,27,0.2498,0
487,101,2,24.595,26,0.09,1
118,8,3,16.3885,46,0.4845,1
171,169,1,20.7365,51,0.0834,0
20,113,5,20.4581,39,0.5723,1
373,186,2,15.1361,55,0.1935,1
162,167,2,22.0488,20,0.1632,0
388,97,7,29.5474,41,0.5048,0
385,56,6,58.0183,24,0.3254,0
73,18,9,20.3506,41,0.375,0
326,44,1,23.5854,42,0.261,1
178,1,8,16.0082,38,0.2853,1
264,118,3,44.8103,59,0.4242,0
40,61,8,11.2563,36,0.3265,0
243,188,3,20.7279,37,0.443,1
434,84,7,39.0083,19,0.229,0
155,147,3,10.4013,24,0.0723,0
149,150,9,9.9449,24,0.2984,1
441,67,4,35.1261,42,0.4188,0
420,126,1,23.0332,35,0.5236,0
472,10,6,7.125,59,0.3253,1
446,10,6,7.125,34,0.3253,1
302,1,8,16.0082,42,0.2853,0
486,106,8,19.5069,19,0.2193,0
276,77,3,51.8033,26,0.1299,1
123,135,4,12.9688,18,0.179,1
63,174,7,70.5203,36,0.1898,1
365,107,7,12.1104,26,0.0379,0
157,115,6,16.5006,37,0.6382,0
104,137,1,5.538,37,0.5077,1
83,135,4,12.9688,45,0.179,0
55,195,1,17.4247,29,0.2611,0
135,69,5,18.2838,58,0.285,0
105,109,8,11.8593,57,0.2798,1
347,35,1,8.3105,57,0.183,1
149,92,9,18.0345,24,0.1434,1
321,4,5,31.2653,59,0.1971,1
167,186,2,15.1361,43,0.1935,1
372,15,8,20.9739,32,0.2111,0
435,50,8,22.0702,58,0.1359,0
382,183,7,35.039,24,0.2333,0
289,90,5,54.085,52,0.4566,0
305,8,3,16.3885,30,0.4845,1
36,25,7,33.1508,20,0.3334,1
173,113,5,20.4581,54,0.5723,1
218,21,4,10.8689,26,0.1408,0
400,89,9,8.8384,55,0.3667,1
27,1,8,16.0082,57,0.2853,1
46,48,7,18.4585,46,0.2585,0
10,184,5,26.3812,53,0.3317,1
164,82,2,22.9113,18,0.3803,0
298,126,1,23.0332,32,0.5236,1
198,22,2,22.3665,36,0.3376,0
319,113,5,20.4581,39,0.5723,1
487,59,7,14.886,26,0.0892,1
452,53,5,7.3536,37,0.0677,0
431,131,6,8.3473,49,0.3558,0
209,41,8,25.7554,28,0.1144,1
350,165,9,26.6536,18,0.1546,0
328,13,8,14.0625,50,0.3119,1
20,161,7,17.4109,39,0.3094,0
294,176,8,25.3178,58,0.2025,0
177,85,8,25.9781,53,0.1919,0
260,39,7,66.5557,39,0.192,0
166,118,3,44.8103,27,0.4242,1
438,178,10,10.3042,37,0.1256,0
129,10,6,7.125,33,0.3253,1
447,174,7,70.5203,51,0.1898,0
71,99,2,20.0239,26,0.2303,0
329,176,8,25.3178,40,0.2025,0
427,172,8,24.2859,20,0.0965,0
493,152,10,24.6539,46,0.2241,0
465,144,10,8.3292,40,0.6272,1
284,147,3,10.4013,33,0.0723,0
164,61,8,11.2563,18,0.3265,0
90,76,4,22.277,25,0.2327,1
392,23,10,22.9197,59,0.3194,0
304,111,8,34.7974,37,0.0437,0
252,122,7,23.2312,42,0.5272,1
317,90,5,54.085,31,0.4566,0
197,134,8,41.4096,22,0.4591,0
495,117,2,27.7398,26,0.341,0
323,49,8,38.0762,55,0.2472,1
417,19,5,52.5133,58,0.8163,0
37,123,5,22.3303,27,0.39,0
265,68,1,25.3042,59,0.5316,1
180,127,8,90.9659,58,0.2112,0
293,59,7,14.886,52,0.0892,1
479,57,2,21.7185,56,0.4527,1
498,51,2,18.2619,30,0.5569,1
143,128,6,61.9363,29,0.2724,0
68,80,10,23.8431,29,0.4443,1
40,184,5,26.3812,36,0.3317,0
382,66,10,11.6843,24,0.2482,1
398,127,8,90.9659,43,0.2112,0
176,9,1,33.2543,38,0.091,1
267,30,5,11.5197,52,0.2407,0
127,185,5,10.3165,34,0.101,0
74,69,5,18.2838,50,0.285,0
131,149,1,114.7826,37,0.2787,0
224,33,6,29.4028,22,0.1293,0
141,156,2,32.0213,30,0.2972,0
361,134,8,41.4096,24,0.4591,0
119,56,6,58.0183,58,0.3254,0
349,9,1,33.2543,60,0.091,0
355,117,2,27.7398,57,0.341,1
189,14,8,8.4348,30,0.2735,0
376,150,9,9.9449,34,0.2984,0
382,41,8,25.7554,24,0.1144,0
208,151,3,16.1037,33,0.3009,0
314,131,6,8.3473,34,0.3558,0
148,186,2,15.1361,42,0.1935,0
164,84,7,39.0083,18,0.229,0
144,164,5,14.3939,50,0.1968,0
16,16,6,14.6187,50,0.0688,1
398,181,2,26.7915,43,0.623,0
214,191,7,17.2673,29,0.2625,0
195,157,6,26.0719,35,0.2584,0
12,64,5,12.2701,35,0.3258,1
246,200,4,24.4541,35,0.3854,1
296,120,5,13.2293,34,0.3856,0
261,137,1,5.538,40,0.5077,1
368,145,9,72.0635,18,0.2707,0
294,166,4,36.8785,58,0.1288,1
404,140,10,14.6192,22,0.2743,0
477,38,3,33.2108,60,0.1276,1
28,156,2,32.0213,22,0.2972,1
100,39,7,66.5557,23,0.192,0
145,187,4,23.5289,22,0.2242,0
219,78,6,22.1092,52,0.0978,0
3,93,4,15.96,50,0.0834,0
309,83,9,15.6966,33,0.067,1
150,66,10,11.6843,34,0.2482,0
49,9,1,33.2543,32,0.091,0
130,41,8,25.7554,48,0.1144,0
369,30,5,11.5197,42,0.2407,0
197,146,1,9.2771,22,0.4266,1
80,33,6,29.4028,27,0.1293,1
252,164,5,14.3939,42,0.1968,1
55,155,7,17.3368,29,0.5065,1
297,38,3,33.2108,51,0.1276,0
150,94,9,48.2727,34,0.4686,1
64,192,7,22.0109,34,0.5036,1
23,71,2,13.56,29,0.1708,0
500,98,7,15.8511,56,0.4374,0
15,2,7,43.7958,28,0.2479,0
67,130,6,16.9043,43,0.2029,0
149,164,5,14.3939,24,0.1968,0
74,121,7,17.5611,50,0.277,1
6,89,9,8.8384,51,0.3667,0
159,86,1,50.4738,45,0.035,0
134,19,5,52.5133,20,0.8163,0
239,41,8,25.7554,47,0.1144,0
381,32,1,8.7933,46,0.5636,1
189,163,5,23.0877,30,0.047,0
1,148,9,60.47,33,0.1735,0
238,55,1,19.4477,53,0.5206,0
202,71,2,13.56,23,0.1708,0
332,90,5,54.085,53,0.4566,1
20,115,6,16.5006,39,0.6382,0
448,35,1,8.3105,44,0.183,0
308,107,7,12.1104,41,0.0379,1
10,130,6,16.9043,53,0.2029,1
67,13,8,14.0625,43,0.3119,0
316,23,10,22.9197,22,0.3194,1
376,148,9,60.47,34,0.1735,1
160,162,5,17.1186,47,0.2784,0
232,29,5,13.6829,23,0.5582,0
336,20,6,17.3985,43,0.1236,0
323,13,8,14.0625,55,0.3119,0
394,42,8,11.0926,54,0.1495,0
29,26,5,24.8815,32,0.1674,1
49,91,9,56.4977,32,0.6671,0
330,200,4,24.4541,29,0.3854,1
45,1,8,16.0082,32,0.2853,1
467,74,7,9.6276,26,0.3281,0
131,183,7,35.039,37,0.2333,0
410,29,5,13.6829,42,0.5582,1
315,150,9,9.9449,40,0.2984,1
459,133,6,24.273,42,0.1793,1
420,65,4,33.2181,35,0.1251,0
178,51,2,18.2619,38,0.5569,0
156,62,4,12.9989,31,0.2339,1
277,51,2,18.2619,60,0.5569,1
318,102,9,46.7348,25,0.0826,1
234,126,1,23.0332,54,0.5236,0
265,73,2,15.2871,59,0.0516,1
239,81,5,43.9741,47,0.1804,0
80,119,2,18.3072,27,0.4904,1
333,108,5,9.6669,59,0.4408,0
366,66,10,11.6843,38,0.2482,1
103,197,2,23.989,25,0.4323,1
242,39,7,66.5557,60,0.192,1
310,115,6,16.5006,31,0.6382,1
143,50,8,22.0702,29,0.1359,0
226,135,4,12.9688,22,0.179,1
427,184,5,26.3812,20,0.3317,1
69,40,2,115.39,32,0.2841,0
442,163,5,23.0877,25,0.047,0
238,169,1,20.7365,53,0.0834,0
419,70,8,19.6003,23,0.4947,0
189,151,3,16.1037,30,0.3009,1
110,122,7,23.2312,59,0.5272,1
372,1,8,16.0082,32,0.2853,0
332,110,3,16.4369,53,0.2384,0
218,120,5,13.2293,26,0.3856,0
289,59,7,14.886,52,0.0892,0
355,125,6,21.2062,57,0.0351,0
68,91,9,56.4977,29,0.6671,1
487,13,8,14.0625,26,0.3119,1
309,36,9,10.9206,33,0.3547,0
143,176,8,25.3178,29,0.2025,1
280,67,4,35.1261,55,0.4188,0
147,30,5,11.5197,32,0.2407,0
130,73,2,15.2871,48,0.0516,1
135,35,1,8.3105,58,0.183,0
378,50,8,22.0702,42,0.1359,0
435,32,1,8.7933,58,0.5636,1
285,176,8,25.3178,46,0.2025,1
407,4,5,31.2653,39,0.1971,0
174,173,8,18.9467,56,0.2397,1
3,26,5,24.8815,50,0.1674,0
299,136,7,13.5653,29,0.3457,0
362,151,3,16.1037,54,0.3009,0
273,77,3,51.8033,46,0.1299,0
477,144,10,8.3292,60,0.6272,0
225,191,7,17.2673,50,0.2625,0
35,59,7,14.886,39,0.0892,0
471,123,5,22.3303,35,0.39,1
306,159,8,18.5358,46,0.4471,0
288,2,7,43.7958,36,0.2479,0
122,127,8,90.9659,49,0.2112,0
18,83,9,15.6966,52,0.067,0
251,95,3,10.3374,21,0.2006,0
206,14,8,8.4348,31,0.2735,0
226,183,7,35.039,22,0.2333,0
215,112,6,9.0627,57,0.12,1
238,120,5,13.2293,53,0.3856,1
148,142,3,18.9811,42,0.2839,1
227,143,5,6.9962,20,0.1615,1
463,131,6,8.3473,25,0.3558,0
436,46,5,15.6549,40,0.2823,0
42,168,4,24.8052,51,0.2045,0
490,14,8,8.4348,60,0.2735,0
139,63,10,72.0299,44,0.2933,0
83,123,5,22.3303,45,0.39,1
440,122,7,23.2312,47,0.5272,0
309,154,5,11.1104,33,0.2791,1
322,61,8,11.2563,34,0.3265,0
363,36,9,10.9206,28,0.3547,0
76,15,8,20.9739,37,0.2111,1
210,134,8,41.4096,20,0.4591,1
54,143,5,6.9962,55,0.1615,1
91,113,5,20.4581,24,0.5723,1
63,160,10,8.8027,36,0.3837,0
27,76,4,22.277,57,0.2327,0
411,46,5,15.6549,45,0.2823,0
413,17,2,23.0948,49,0.1078,0
141,37,9,24.2425,30,0.3153,0
66,89,9,8.8384,49,0.3667,0
95,73,2,15.2871,20,0.0516,1
481,41,8,25.7554,33,0.1144,0
398,160,10,8.8027,43,0.3837,1
392,150,9,9.9449,59,0.2984,1
262,4,5,31.2653,39,0.1971,0
63,27,9,48.3266,36,0.2864,1
497,140,10,14.6192,41,0.2743,1
300,179,6,41.0457,37,0.1195,0
347,167,2,22.0488,57,0.1632,0
292,174,7,70.5203,57,0.1898,0
316,110,3,16.4369,22,0.2384,0
312,181,2,26.7915,32,0.623,1
494,116,1,36.6588,19,0.2497,0
193,75,5,9.33,56,0.1719,0
262,75,5,9.33,39,0.1719,1
374,117,2,27.7398,55,0.341,1
417,4,5,31.2653,58,0.1971,1
322,40,2,115.39,34,0.2841,0
53,179,6,41.0457,20,0.1195,0
43,22,2,22.3665,22,0.3376,0
272,172,8,24.2859,23,0.0965,0
3,59,7,14.886,50,0.0892,1
293,181,2,26.7915,52,0.623,0
296,11,10,26.0666,34,0.6046,0
23,20,6,17.3985,29,0.1236,1
480,152,10,24.6539,45,0.2241,0
45,83,9,15.6966,32,0.067,0
224,168,4,24.8052,22,0.2045,1
311,124,9,10.4789,59,0.1302,0
445,111,8,34.7974,22,0.0437,0
482,138,4,18.2178,36,0.753,1
201,40,2,115.39,21,0.2841,0
113,200,4,24.4541,37,0.3854,1
488,21,4,10.8689,40,0.1408,0
166,13,8,14.0625,27,0.3119,1
337,178,10,10.3042,22,0.1256,0
388,177,2,12.7072,41,0.2928,0
499,65,4,33.2181,40,0.1251,0
156,60,10,9.8654,31,0.0468,1
297,178,10,10.3042,51,0.1256,0
384,180,10,23.5153,51,0.1891,1
245,191,7,17.2673,27,0.2625,0
482,134,8,41.4096,36,0.4591,0
85,77,3,51.8033,59,0.1299,0
15,129,7,12.0378,28,0.2133,0
154,180,10,23.5153,40,0.1891,0
254,14,8,8.4348,52,0.2735,1
468,191,7,17.2673,35,0.2625,0
25,194,10,4.306,42,0.5335,1
379,77,3,51.8033,20,0.1299,0
167,151,3,16.1037,43,0.3009,1
163,122,7,23.2312,33,0.5272,1
375,99,2,20.0239,60,0.2303,1
9,11,10,26.0666,56,0.6046,1
124,183,7,35.039,42,0.2333,0
172,187,4,23.5289,25,0.2242,0
343,83,9,15.6966,54,0.067,1
419,124,9,10.4789,23,0.1302,0
417,150,9,9.9449,58,0.2984,0
79,176,8,25.3178,35,0.2025,1
491,106,8,19.5069,38,0.2193,1
183,8,3,16.3885,32,0.4845,0
334,110,3,16.4369,57,0.2384,0
436,18,9,20.3506,40,0.375,0
431,199,10,7.0004,49,0.2137,0
66,174,7,70.5203,49,0.1898,0
46,148,9,60.47,46,0.1735,0
486,163,5,23.0877,19,0.047,0
500,93,4,15.96,56,0.0834,0
59,139,5,10.618,37,0.1522,1
86,23,10,22.9197,23,0.3194,0
52,126,1,23.0332,24,0.5236,0
304,182,5,7.0516,37,0.1768,0
286,80,10,23.8431,35,0.4443,1
400,122,7,23.2312,55,0.5272,0
368,113,5,20.4581,18,0.5723,0
170,146,1,9.2771,45,0.4266,0
387,167,2,22.0488,27,0.1632,1
169,151,3,16.1037,51,0.3009,0
390,15,8,20.9739,59,0.2111,0
254,144,10,8.3292,52,0.6272,0
302,159,8,18.5358,42,0.4471,1
210,41,8,25.7554,20,0.1144,0
158,83,9,15.6966,42,0.067,0
152,170,2,20.0866,29,0.0689,0
58,35,1,8.3105,41,0.183,0
249,32,1,8.7933,38,0.5636,0
365,50,8,22.0702,26,0.1359,0
259,159,8,18.5358,32,0.4471,0
442,60,10,9.8654,25,0.0468,0
168,131,6,8.3473,56,0.3558,0
116,20,6,17.3985,27,0.1236,0
444,103,1,21.2074,46,0.1507,1
38,40,2,115.39,18,0.2841,0
470,67,4,35.1261,52,0.4188,1
322,114,6,15.0217,34,0.3753,0
53,178,10,10.3042,20,0.1256,0
438,44,1,23.5854,37,0.261,1
481,158,6,16.0275,33,0.1793,0
424,173,8,18.9467,52,0.2397,1
481,51,2,18.2619,33,0.5569,1
312,165,9,26.6536,32,0.1546,0
331,103,1,21.2074,40,0.1507,0
468,51,2,18.2619,35,0.5569,0
286,7,7,11.3587,35,0.3032,0
348,147,3,10.4013,42,0.0723,0
290,67,4,35.1261,45,0.4188,0
235,144,10,8.3292,59,0.6272,1
108,40,2,115.39,55,0.2841,0
279,58,8,36.2212,52,0.2481,1
237,31,3,15.8967,22,0.2521,1
56,96,3,11.7419,53,0.2498,0
220,36,9,10.9206,56,0.3547,0
492,57,2,21.7185,59,0.4527,1
108,45,10,12.3325,55,0.2449,0
357,192,7,22.0109,21,0.5036,0
191,9,1,33.2543,19,0.091,1
240,32,1,8.7933,40,0.5636,0
481,17,2,23.0948,33,0.1078,0
425,118,3,44.8103,27,0.4242,0
268,170,2,20.0866,35,0.0689,1
350,156,2,32.0213,18,0.2972,1
72,169,1,20.7365,39,0.0834,0
481,13,8,14.0625,33,0.3119,0
271,6,1,17.7562,38,0.3061,1
392,160,10,8.8027,59,0.3837,0
134,177,2,12.7072,20,0.2928,0
69,125,6,21.2062,32,0.0351,1
384,27,9,48.3266,51,0.2864,0
284,21,4,10.8689,33,0.1408,0
277,55,1,19.4477,60,0.5206,1
279,119,2,18.3072,52,0.4904,0
442,156,2,32.0213,25,0.2972,0
122,59,7,14.886,49,0.0892,0
352,2,7,43.7958,19,0.2479,0
411,61,8,11.2563,45,0.3265,0
239,34,9,17.5783,47,0.4683,0
365,164,5,14.3939,26,0.1968,0
125,10,6,7.125,50,0.3253,0
321,50,8,22.0702,59,0.1359,1
299,50,8,22.0702,29,0.1359,1
115,111,8,34.7974,44,0.0437,1
284,79,7,18.7055,33,0.1186,0
483,168,4,24.8052,23,0.2045,0
314,119,2,18.3072,34,0.4904,1
188,164,5,14.3939,26,0.1968,1
236,53,5,7.3536,50,0.0677,1
270,134,8,41.4096,43,0.4591,1
386,131,6,8.3473,39,0.3558,1
120,92,9,18.0345,30,0.1434,0
417,10,6,7.125,58,0.3253,0
106,129,7,12.0378,34,0.2133,0
43,16,6,14.6187,22,0.0688,0
157,62,4,12.9989,37,0.2339,1
40,32,1,8.7933,36,0.5636,0
80,63,10,72.0299,27,0.2933,0
112,49,8,38.0762,55,0.2472,0
69,58,8,36.2212,32,0.2481,0
304,160,10,8.8027,37,0.3837,1
195,10,6,7.125,35,0.3253,0
238,200,4,24.4541,53,0.3854,0
341,45,10,12.3325,46,0.2449,0
182,69,5,18.2838,20,0.285,1
7,134,8,41.4096,47,0.4591,0
68,108,5,9.6669,29,0.4408,0
307,68,1,25.3042,33,0.5316,0
340,74,7,9.6276,20,0.3281,1
202,76,4,22.277,23,0.2327,0
477,97,7,29.5474,60,0.5048,1
242,138,4,18.2178,60,0.753,0
234,182,5,7.0516,54,0.1768,0
46,76,4,22.277,46,0.2327,0
469,164,5,14.3939,27,0.1968,0
179,164,5,14.3939,54,0.1968,0
37,24,8,45.4,27,0.3748,0
278,32,1,8.7933,22,0.5636,1
73,100,9,18.2093,41,0.3965,0
491,171,1,13.0275,38,0.264,0
48,172,8,24.2859,53,0.0965,0
486,141,3,11.8684,19,0.1324,1
86,126,1,23.0332,23,0.5236,1
360,12,8,23.165,49,0.2281,1
223,165,9,26.6536,48,0.1546,0
352,190,7,18.8763,19,0.2825,0
259,179,6,41.0457,32,0.1195,1
322,176,8,25.3178,34,0.2025,0
53,175,5,51.6254,20,0.2886,1
364,24,8,45.4,39,0.3748,0
103,35,1,8.3105,25,0.183,0
25,92,9,18.0345,42,0.1434,1
139,5,9,11.4711,44,0.3752,0
184,176,8,25.3178,27,0.2025,0
87,57,2,21.7185,50,0.4527,1
412,86,1,50.4738,60,0.035,0
399,2,7,43.7958,59,0.2479,0
411,200,4,24.4541,45,0.3854,0
234,78,6,22.1092,54,0.0978,1
287,20,6,17.3985,36,0.1236,1
218,101,2,24.595,26,0.09,0
76,110,3,16.4369,37,0.2384,0
386,46,5,15.6549,39,0.2823,1
183,8,3,16.3885,32,0.4845,1
330,115,6,16.5006,29,0.6382,0
55,178,10,10.3042,29,0.1256,0
440,81,5,43.9741,47,0.1804,1
463,81,5,43.9741,25,0.1804,0
478,175,5,51.6254,55,0.2886,0
397,46,5,15.6549,58,0.2823,1
296,28,6,9.8428,34,0.3568,0
38,11,10,26.0666,18,0.6046,1
14,37,9,24.2425,31,0.3153,0
62,105,8,5.8702,21,0.4087,0
327,72,5,26.2494,50,0.0977,1
54,172,8,24.2859,55,0.0965,1
87,7,7,11.3587,50,0.3032,0
331,17,2,23.0948,40,0.1078,1
344,161,7,17.4109,34,0.3094,0
55,49,8,38.0762,29,0.2472,0
18,146,1,9.2771,52,0.4266,1
26,24,8,45.4,55,0.3748,0
67,122,7,23.2312,43,0.5272,0
363,75,5,9.33,28,0.1719,1
28,108,5,9.6669,22,0.4408,0
192,28,6,9.8428,27,0.3568,0
374,40,2,115.39,55,0.2841,0
135,168,4,24.8052,58,0.2045,0
442,194,10,4.306,25,0.5335,0
2,26,5,24.8815,46,0.1674,1
469,121,7,17.5611,27,0.277,1
259,77,3,51.8033,32,0.1299,0
101,191,7,17.2673,60,0.2625,1
37,153,3,56.6685,27,0.1274,0
334,27,9,48.3266,57,0.2864,0
232,1,8,16.0082,23,0.2853,1
251,73,2,15.2871,21,0.0516,0
89,69,5,18.2838,32,0.285,1
124,64,5,12.2701,42,0.3258,1
486,2,7,43.7958,19,0.2479,0
20,24,8,45.4,39,0.3748,1
167,129,7,12.0378,43,0.2133,0
147,53,5,7.3536,32,0.0677,0
419,50,8,22.0702,23,0.1359,0
327,39,7,66.5557,50,0.192,1
82,90,5,54.085,26,0.4566,1
377,32,1,8.7933,54,0.5636,1
233,129,7,12.0378,26,0.2133,0
345,131,6,8.3473,22,0.3558,0
366,66,10,11.6843,38,0.2482,0
409,147,3,10.4013,28,0.0723,0
145,145,9,72.0635,22,0.2707,0
468,57,2,21.7185,35,0.4527,1
105,20,6,17.3985,57,0.1236,0
256,9,1,33.2543,25,0.091,1
152,187,4,23.5289,29,0.2242,0
3,113,5,20.4581,50,0.5723,1
99,115,6,16.5006,54,0.6382,0
425,131,6,8.3473,27,0.3558,0
368,93,4,15.96,18,0.0834,0
5,140,10,14.6192,31,0.2743,0
198,85,8,25.9781,36,0.1919,0
393,86,1,50.4738,52,0.035,0
113,199,10,7.0004,37,0.2137,0
296,72,5,26.2494,34,0.0977,0
497,87,4,22.4197,41,0.1715,1
487,106,8,19.5069,26,0.2193,0
309,133,6,24.273,33,0.1793,1
45,146,1,9.2771,32,0.4266,0
65,53,5,7.3536,41,0.0677,0
391,123,5,22.3303,21,0.39,0
108,28,6,9.8428,55,0.3568,1
269,98,7,15.8511,52,0.4374,1
54,84,7,39.0083,55,0.229,0
303,30,5,11.5197,34,0.2407,0
483,198,4,16.0683,23,0.4627,0
212,100,9,18.2093,33,0.3965,0
247,38,3,33.2108,20,0.1276,1
422,136,7,13.5653,23,0.3457,0
40,58,8,36.2212,36,0.2481,1
74,170,2,20.0866,50,0.0689,1
245,150,9,9.9449,27,0.2984,0
316,120,5,13.2293,22,0.3856,1
139,32,1,8.7933,44,0.5636,0
174,140,10,14.6192,56,0.2743,1
270,88,8,9.6342,43,0.0913,0
458,44,1,23.5854,24,0.261,0
24,30,5,11.5197,24,0.2407,0
327,23,10,22.9197,50,0.3194,0
78,63,10,72.0299,33,0.2933,0
235,87,4,22.4197,59,0.1715,0
480,98,7,15.8511,45,0.4374,0
410,46,5,15.6549,42,0.2823,1
49,16,6,14.6187,32,0.0688,0
413,134,8,41.4096,49,0.4591,0
249,114,6,15.0217,38,0.3753,0
12,36,9,10.9206,35,0.3547,1
84,159,8,18.5358,50,0.4471,1
253,19,5,52.5133,57,0.8163,0
316,193,4,48.5646,22,0.3192,0
120,76,4,22.277,30,0.2327,0
93,41,8,25.7554,19,0.1144,0
157,72,5,26.2494,37,0.0977,0
291,184,5,26.3812,34,0.3317,0
413,23,10,22.9197,49,0.3194,1
357,50,8,22.0702,21,0.1359,0
225,28,6,9.8428,50,0.3568,1
226,141,3,11.8684,22,0.1324,0
185,168,4,24.8052,38,0.2045,1
79,161,7,17.4109,35,0.3094,1
85,6,1,17.7562,59,0.3061,1
35,45,10,12.3325,39,0.2449,0
410,6,1,17.7562,42,0.3061,1
198,146,1,9.2771,36,0.4266,1
329,132,1,14.0916,40,0.2528,0
212,12,8,23.165,33,0.2281,0
349,54,5,15.0025,60,0.3172,1
231,18,9,20.3506,35,0.375,0
98,113,5,20.4581,60,0.5723,1
106,194,10,4.306,34,0.5335,1
186,179,6,41.0457,43,0.1195,0
451,186,2,15.1361,42,0.1935,0
475,199,10,7.0004,43,0.2137,1
57,160,10,8.8027,41,0.3837,0
468,129,7,12.0378,35,0.2133,1
218,194,10,4.306,26,0.5335,1
469,100,9,18.2093,27,0.3965,0
302,33,6,29.4028,42,0.1293,0
422,18,9,20.3506,23,0.375,0
224,170,2,20.0866,22,0.0689,0
18,142,3,18.9811,52,0.2839,1
162,170,2,20.0866,20,0.0689,0
444,31,3,15.8967,46,0.2521,0
6,102,9,46.7348,51,0.0826,0
176,142,3,18.9811,38,0.2839,0
321,121,7,17.5611,59,0.277,1
120,76,4,22.277,30,0.2327,0
140,22,2,22.3665,29,0.3376,0
188,37,9,24.2425,26,0.3153,0
374,116,1,36.6588,55,0.2497,0
35,50,8,22.0702,39,0.1359,0
41,192,7,22.0109,54,0.5036,0
233,94,9,48.2727,26,0.4686,0
434,76,4,22.277,19,0.2327,0
281,68,1,25.3042,19,0.5316,1
292,143,5,6.9962,57,0.1615,0
498,182,5,7.0516,30,0.1768,0
167,91,9,56.4977,43,0.6671,1
439,128,6,61.9363,36,0.2724,0
210,146,1,9.2771,20,0.4266,0
370,138,4,18.2178,51,0.753,0
312,184,5,26.3812,32,0.3317,0
197,87,4,22.4197,22,0.1715,1
442,100,9,18.2093,25,0.3965,1
211,189,4,16.8558,40,0.2749,0
418,95,3,10.3374,33,0.2006,0
69,128,6,61.9363,32,0.2724,0
217,26,5,24.8815,36,0.1674,0
451,72,5,26.2494,42,0.0977,0
118,42,8,11.0926,46,0.1495,0
62,141,3,11.8684,21,0.1324,0
140,11,10,26.0666,29,0.6046,0
161,141,3,11.8684,54,0.1324,1
322,41,8,25.7554,34,0.1144,1
337,176,8,25.3178,22,0.2025,1
411,93,4,15.96,45,0.0834,0
69,175,5,51.6254,32,0.2886,0
217,151,3,16.1037,36,0.3009,1
94,176,8,25.3178,53,0.2025,1
72,26,5,24.8815,39,0.1674,0
197,41,8,25.7554,22,0.1144,1
275,126,1,23.0332,27,0.5236,1
99,27,9,48.3266,54,0.2864,0
34,152,10,24.6539,20,0.2241,0
232,32,1,8.7933,23,0.5636,0
270,163,5,23.0877,43,0.047,1
158,42,8,11.0926,42,0.1495,1
42,105,8,5.8702,51,0.4087,1
59,145,9,72.0635,37,0.2707,0
56,42,8,11.0926,53,0.1495,0
66,43,4,5.5888,49,0.3459,1
198,152,10,24.6539,36,0.2241,0
244,190,7,18.8763,19,0.2825,0
466,32,1,8.7933,58,0.5636,1
160,41,8,25.7554,47,0.1144,0
308,139,5,10.618,41,0.1522,1
311,106,8,19.5069,59,0.2193,0
207,157,6,26.0719,32,0.2584,1
457,5,9,11.4711,37,0.3752,1
116,79,7,18.7055,27,0.1186,0
464,28,6,9.8428,22,0.3568,0
297,89,9,8.8384,51,0.3667,1
297,184,5,26.3812,51,0.3317,0
322,78,6,22.1092,34,0.0978,0
435,63,10,72.0299,58,0.2933,0
123,116,1,36.6588,18,0.2497,0
350,183,7,35.039,18,0.2333,0
401,163,5,23.0877,42,0.047,1
10,31,3,15.8967,53,0.2521,0
255,94,9,48.2727,57,0.4686,0
183,153,3,56.6685,32,0.1274,0
28,57,2,21.7185,22,0.4527,0
220,55,1,19.4477,56,0.5206,0
493,150,9,9.9449,46,0.2984,0
